organ.hubmap_id	organ.submission_id	samples_without_location_sub_id	samples_without_location_hubmap_id	sample_types	dataset_hubmap_id	organ.group_name	organ.created_by_user_email
HBM224.ZKPF.647	STAN0004-SP	[STAN0004-SP-3,STAN0004-SP-3-1]	[HBM536.LQPT.972,HBM598.KHTX.275]	[organ_piece,pfa_fixed_frozen_oct_block]	HBM376.FRWD.797	Stanford TMC	liny@wustl.edu
HBM224.ZKPF.647	STAN0004-SP	[STAN0004-SP-3,STAN0004-SP-3-2]	[HBM536.LQPT.972,HBM874.GRPV.923]	[organ_piece,organ_piece]	HBM674.KVLK.564	Stanford TMC	liny@wustl.edu
HBM393.MQZW.699	CALT0002-HT	[CALT0002-HT-1,CALT0002-HT-1-1]	[HBM932.XWHK.748,HBM469.PLNV.544]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM666.FFFW.363	California Institute of Technology TMC	liny@wustl.edu
HBM765.QBDV.432	UCSD0014-RK	[UCSD0014-RK-1-1]	[HBM279.KNSW.786]	[cryosections_curls_from_fresh_frozen_oct]	HBM574.NFCS.842	University of California San Diego TMC	hubmap@hubmapconsortium.org
HBM765.QBDV.432	UCSD0014-RK	[UCSD0014-RK-2-1]	[HBM683.FXCD.335]	[cryosections_curls_from_fresh_frozen_oct]	HBM992.XNZH.647	University of California San Diego TMC	hubmap@hubmapconsortium.org
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-1]	[HBM658.HLPP.972,HBM847.VQKK.928]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM972.KNDK.856	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-1]	[HBM658.HLPP.972,HBM847.VQKK.928]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM773.WCXC.264	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-2]	[HBM658.HLPP.972,HBM476.XDGB.273]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM264.RWRW.668	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-3]	[HBM658.HLPP.972,HBM784.NBPF.955]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM358.KDDT.729	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-4]	[HBM658.HLPP.972,HBM383.KWXB.962]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM665.PTMR.889	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM794.ZGPR.493	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM453.KSGX.286	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM657.GRSC.648	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM346.JMJX.867	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM888.GBKC.648	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM757.KRNC.835	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM967.ZTCR.629	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM788.XWPV.347	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM683.DSMM.562	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM276.BCVG.232	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM396.QSCB.763	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM442.HSFZ.838	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM384.BWTV.862	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-1,UCSD0012-LK-1-1-5]	[HBM658.HLPP.972,HBM983.CHPH.338]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM584.ZTDX.845	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-1]	[HBM588.QSNN.686,HBM998.JGQB.357]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM224.GLDC.549	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM959.XNWL.627	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM386.CVHG.956	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM659.WFXT.729	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM695.CKJX.997	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM983.QHFB.659	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM953.HGVS.696	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM766.PSCS.545	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM734.WGZC.959	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM526.JMWM.852	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM342.JZBJ.636	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM473.WJGH.347	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM995.XZDF.373	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM332.KRRD.449	University of California San Diego TMC	salamond@wustl.edu
HBM753.WBNS.435	UCSD0012-LK	[UCSD0012-LK-2,UCSD0012-LK-2-1-2]	[HBM588.QSNN.686,HBM792.RHTG.775]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM229.RBVC.749	University of California San Diego TMC	salamond@wustl.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-2-38]	[HBM536.CKPR.355]	[fresh_frozen_tissue_section]	HBM558.XRGS.273	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-2-38]	[HBM536.CKPR.355]	[fresh_frozen_tissue_section]	HBM783.BQTQ.572	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-2-38]	[HBM536.CKPR.355]	[fresh_frozen_tissue_section]	HBM447.NXPZ.263	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-2-38]	[HBM536.CKPR.355]	[fresh_frozen_tissue_section]	HBM937.TDGJ.774	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-2-58]	[HBM737.HQWF.728]	[fresh_frozen_tissue_section]	HBM673.JJRZ.435	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-3-63]	[HBM598.BZQT.466]	[fresh_frozen_tissue_section]	HBM286.XWSF.876	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-3-63]	[HBM598.BZQT.466]	[fresh_frozen_tissue_section]	HBM592.CDFP.566	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-3-63]	[HBM598.BZQT.466]	[fresh_frozen_tissue_section]	HBM969.JXDC.887	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM767.GMFZ.728	VAN0031-LK	[VAN0031-LK-3-63]	[HBM598.BZQT.466]	[fresh_frozen_tissue_section]	HBM635.BSPV.599	Vanderbilt TMC	jamie.l.allen@vanderbilt.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM246.DMSS.835	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM853.XQFP.642	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM788.QGNW.253	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM874.DVHQ.638	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM277.KCLM.554	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM892.WCSN.345	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM445.DSWB.536	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM588.VTDT.466	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-3-1]	[HBM798.PJTM.788]	[cryosections_curls_from_fresh_frozen_oct]	HBM927.DJTP.692	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-3]	[HBM725.CJCS.498]	[cryosections_curls_from_fresh_frozen_oct]	HBM969.CJQL.629	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-3]	[HBM725.CJCS.498]	[cryosections_curls_from_fresh_frozen_oct]	HBM475.NWHG.922	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-3]	[HBM725.CJCS.498]	[cryosections_curls_from_fresh_frozen_oct]	HBM846.NMQR.693	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-3]	[HBM725.CJCS.498]	[cryosections_curls_from_fresh_frozen_oct]	HBM398.ZSNW.578	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-3]	[HBM725.CJCS.498]	[cryosections_curls_from_fresh_frozen_oct]	HBM568.DBHK.664	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-3]	[HBM725.CJCS.498]	[cryosections_curls_from_fresh_frozen_oct]	HBM558.JGRM.977	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-3]	[HBM725.CJCS.498]	[cryosections_curls_from_fresh_frozen_oct]	HBM644.JKNJ.684	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM883.SPLD.238	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM446.FXTJ.757	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM428.GPCD.698	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM466.RBPX.375	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM266.ZBKL.396	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM935.CNXT.255	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM872.JGDD.956	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM684.RGXT.458	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM766.VWQC.559	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM463.DVBJ.799	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM265.SDLV.487	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM575.QJHH.278	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM796.SJZV.659	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM248.MTFQ.532	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM323.JMQW.566	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM892.QSFS.952	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM883.FXVB.356	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM335.SZXZ.785	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM675.DXNV.368	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM867.XBWD.535	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM435.WLKV.658	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM388.JGKV.766	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM979.DJZW.835	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM553.MNTQ.265	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-1]	[HBM897.SPNN.673]	[cryosections_curls_from_fresh_frozen_oct]	HBM572.QTTV.726	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM578.ZCCJ.565	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM692.WWJD.963	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM659.MPZT.644	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM389.FGMD.644	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM697.XSHN.426	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM468.XHTW.756	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM733.BRBK.383	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM897.WKBR.988	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM865.SSVD.435	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM589.HHJP.477	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM338.LZQK.454	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM966.FCDR.357	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM745.QWJW.984	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM724.WBBC.362	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM426.CDKT.979	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM672.TRVG.967	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-4-2]	[HBM282.WKTX.279]	[cryosections_curls_from_fresh_frozen_oct]	HBM927.HHFD.265	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-5-1]	[HBM457.NGNJ.877]	[cryosections_curls_from_fresh_frozen_oct]	HBM432.RXTV.994	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-5-1]	[HBM457.NGNJ.877]	[cryosections_curls_from_fresh_frozen_oct]	HBM557.KNTT.394	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-5-1]	[HBM457.NGNJ.877]	[cryosections_curls_from_fresh_frozen_oct]	HBM735.LWRH.779	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-5-1]	[HBM457.NGNJ.877]	[cryosections_curls_from_fresh_frozen_oct]	HBM585.GLSD.853	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
HBM484.XDKM.759	UCSD0015-RL	[UCSD0015-RL-5-1]	[HBM457.NGNJ.877]	[cryosections_curls_from_fresh_frozen_oct]	HBM752.FKLX.383	University of California San Diego TMC	gloria_pryhuber@urmc.rochester.edu
